,Date,MKTCap,Volume,Open_price,Close_price
2433,2014-05-20,"6,214,911,439","59,415,447",483.42,488.77
2434,2014-05-19,"5,706,978,471","11,697,296",443.87,483.42
2435,2014-05-18,"5,706,165,793","7,828,553",444.21,443.87
2436,2014-05-17,"5,737,967,927","2,642,092",445.85,444.21
2437,2014-05-16,"5,725,217,915","5,292,981",445.17,445.85
2438,2014-05-15,"5,712,906,334","6,219,944",444.25,445.17
2439,2014-05-14,"5,669,111,766","6,764,834",444.25,444.25
2440,2014-05-13,"5,625,308,533","5,619,474",437.31,444.25
2441,2014-05-12,"5,633,629,021","5,903,394",439.19,437.31
2442,2014-05-11,"5,598,956,479","11,522,907",436.28,439.19
2443,2014-05-10,"5,795,543,101","5,529,665",452.51,436.28
2444,2014-05-09,"5,730,133,343","8,820,053",447.49,452.51
2445,2014-05-08,"5,609,810,850","8,491,459",437.36,447.49
2446,2014-05-07,"5,590,798,951","16,360,711",439.30,437.36
2447,2014-05-06,"5,463,474,513","10,822,749",426.76,439.30
2448,2014-05-05,"5,518,951,942","8,567,756",429.08,426.76
2449,2014-05-04,"5,554,777,406","5,229,831",433.94,429.08
2450,2014-05-03,"5,570,422,954","9,446,959",434.03,433.94
2451,2014-05-02,"5,716,625,927","8,165,770",443.47,434.03
2452,2014-05-01,"5,821,425,472","11,953,625",455.09,443.47
2453,2014-04-30,"5,690,810,165","13,054,746",445.00,455.09
2454,2014-04-29,"5,683,724,524","15,011,936",443.27,445.00
2455,2014-04-28,"5,593,864,954","20,781,688",436.92,443.27
2456,2014-04-27,"5,542,720,307","9,760,122",437.92,436.92
2457,2014-04-26,"5,822,776,642","11,997,980",453.80,437.92
2458,2014-04-25,"5,857,079,867","44,062,362",458.81,453.80
2459,2014-04-24,"6,350,012,525","9,512,215",494.27,458.81
2460,2014-04-23,"6,231,920,621","8,412,033",487.53,494.27
2461,2014-04-22,"6,187,034,895","9,770,190",484.85,487.53
2462,2014-04-21,"6,284,666,435","15,171,400",492.67,484.85
2463,2014-04-20,"6,312,896,984","12,103,100",497.32,492.67
2464,2014-04-19,"6,353,700,029","19,588,200",501.55,497.32
2465,2014-04-18,"6,074,116,360","19,042,400",478.23,501.55
2466,2014-04-17,"6,278,792,387","34,025,500",494.40,478.23
2467,2014-04-16,"6,674,473,792","56,480,100",529.16,494.40
2468,2014-04-15,"6,522,974,948","49,561,000",520.12,529.16
2469,2014-04-14,"5,802,302,128","50,730,200",457.63,520.12
2470,2014-04-13,"5,234,667,259","22,493,500",414.95,457.63
2471,2014-04-12,"5,321,874,506","19,226,500",420.66,414.95
2472,2014-04-11,"5,318,033,925","62,562,800",420.06,420.66
2473,2014-04-10,"4,611,917,257","55,868,300",360.84,420.06
2474,2014-04-09,"5,589,580,215","13,204,400",440.20,360.84
2475,2014-04-08,"5,718,579,640","10,921,600",450.46,440.20
2476,2014-04-07,"5,775,641,210","9,802,770",457.79,450.46
2477,2014-04-06,"5,808,861,023","10,241,400",460.70,457.79
2478,2014-04-05,"5,824,866,676","13,404,500",464.83,460.70
2479,2014-04-04,"5,641,613,449","22,925,500",448.88,464.83
2480,2014-04-03,"5,604,036,051","40,765,500",447.08,448.88
2481,2014-04-02,"5,506,313,797","49,647,600",437.52,447.08
2482,2014-04-01,"6,023,351,178","35,685,800",478.72,437.52
2483,2014-03-31,"5,756,309,240","56,838,500",457.40,478.72
2484,2014-03-30,"5,912,148,997","17,867,800",469.94,457.40
2485,2014-03-29,"6,317,113,200","26,810,900",502.30,469.94
2486,2014-03-28,"6,331,497,248","79,571,600",503.66,502.30
2487,2014-03-27,"7,133,333,206","22,316,700",567.64,503.66
2488,2014-03-26,"7,343,002,343","17,583,200",584.44,567.64
2489,2014-03-25,"7,317,439,677","18,634,700",582.55,584.44
2490,2014-03-24,"7,175,538,679","17,185,800",571.42,582.55
2491,2014-03-23,"7,127,031,703","10,283,000",567.78,571.42
2492,2014-03-22,"7,041,711,523","17,983,700",561.22,567.78
2493,2014-03-21,"7,303,695,511","38,053,400",582.30,561.22
2494,2014-03-20,"7,423,640,092","20,048,500",592.07,582.30
2495,2014-03-19,"7,653,772,688","15,227,500",610.64,592.07
2496,2014-03-18,"7,676,276,184","23,217,800",612.62,610.64
2497,2014-03-17,"7,812,934,238","13,371,500",623.71,612.62
2498,2014-03-16,"7,883,319,532","4,834,240",629.55,623.71
2499,2014-03-15,"7,987,471,922","5,963,930",638.07,629.55
2500,2014-03-14,"7,879,611,671","11,939,800",629.67,638.07
2501,2014-03-13,"7,994,472,985","12,866,600",639.03,629.67
2502,2014-03-12,"7,979,719,372","20,806,300",638.07,639.03
2503,2014-03-11,"7,803,983,008","12,542,300",624.23,638.07
2504,2014-03-10,"7,763,134,192","16,425,700",621.17,624.23
2505,2014-03-09,"7,947,989,895","15,489,000",636.17,621.17
2506,2014-03-08,"7,623,170,337","21,353,000",610.37,636.17
2507,2014-03-07,"7,711,032,022","29,823,000",617.62,610.37
2508,2014-03-06,"8,169,324,004","16,659,800",654.55,617.62
2509,2014-03-05,"8,212,712,376","26,946,700",658.24,654.55
2510,2014-03-04,"8,418,886,875","86,124,600",675.00,658.24
2511,2014-03-03,"7,304,054,418","33,049,800",585.79,675.00
2512,2014-03-02,"6,997,269,851","11,143,900",561.35,585.79
2513,2014-03-01,"6,979,712,746","22,903,800",560.11,561.35
2514,2014-02-28,"7,065,922,360","24,649,000",567.20,560.11
2515,2014-02-27,"7,300,959,497","38,219,000",586.28,567.20
2516,2014-02-26,"7,061,198,906","75,039,300",567.25,586.28
2517,2014-02-25,"6,088,839,080","111,102,000",489.31,567.25
2518,2014-02-24,"7,120,130,927","47,229,500",572.39,489.31
2519,2014-02-23,"7,746,491,782","44,590,700",622.97,572.39
2520,2014-02-22,"7,098,404,288","21,675,800",571.06,622.97
2521,2014-02-21,"7,241,455,462","56,059,000",582.75,571.06
2522,2014-02-20,"7,377,405,511","35,743,400",593.89,582.75
2523,2014-02-19,"7,711,283,048","13,276,100",620.99,593.89
2524,2014-02-18,"7,758,139,753","22,066,400",625.01,620.99
2525,2014-02-17,"8,005,429,360","48,516,100",645.14,625.01
2526,2014-02-16,"7,614,456,286","24,104,900",613.85,645.14
2527,2014-02-15,"7,986,582,360","57,350,800",644.10,613.85
2528,2014-02-14,"7,729,134,561","90,917,600",623.57,644.10
2529,2014-02-13,"8,077,474,557","19,109,100",651.91,623.57
2530,2014-02-12,"8,115,968,452","65,970,400",655.26,651.91
2531,2014-02-11,"8,638,931,672","121,884,000",697.76,655.26
2532,2014-02-10,"8,535,556,672","38,527,400",689.65,697.76
2533,2014-02-09,"8,315,656,524","34,864,400",672.07,689.65
2534,2014-02-08,"8,678,266,711","86,940,400",701.61,672.07
2535,2014-02-07,"8,918,941,470","65,733,100",721.32,701.61
2536,2014-02-06,"9,951,171,213","47,441,900",805.08,721.32
2537,2014-02-05,"10,267,242,207","15,706,200",830.92,805.08
2538,2014-02-04,"10,281,144,248","14,823,400",832.36,830.92
2539,2014-02-03,"10,043,290,888","12,759,200",813.38,832.36
2540,2014-02-02,"10,323,662,258","19,347,600",836.41,813.38
2541,2014-02-01,"10,271,715,012","14,722,200",832.52,836.41
2542,2014-01-31,"10,087,796,517","31,107,400",817.93,832.52
2543,2014-01-30,"10,074,827,642","16,261,700",817.17,817.93
2544,2014-01-29,"10,067,676,250","33,409,200",816.85,817.17
2545,2014-01-28,"9,573,533,550","61,878,700",777.00,816.85
2546,2014-01-27,"10,984,370,725","32,539,200",891.86,777.00
2547,2014-01-26,"10,508,799,200","22,676,800",853.51,891.86
2548,2014-01-25,"9,900,713,656","31,742,800",804.39,853.51
2549,2014-01-24,"9,945,387,408","20,176,000",808.32,804.39
2550,2014-01-23,"10,417,265,166","18,412,100",846.97,808.32
2551,2014-01-22,"10,635,024,832","17,879,900",865.03,846.97
2552,2014-01-21,"10,686,776,168","26,779,700",869.57,865.03
2553,2014-01-20,"10,677,333,920","25,421,600",869.15,869.57
2554,2014-01-19,"10,293,335,273","17,574,100",838.17,869.15
2555,2014-01-18,"10,315,662,000","18,052,700",840.00,838.17
2556,2014-01-17,"9,979,241,690","39,266,000",812.90,840.00
2557,2014-01-16,"10,283,900,055","18,719,700",837.98,812.90
2558,2014-01-15,"10,555,404,678","28,600,400",860.44,837.98
2559,2014-01-14,"10,276,902,394","23,469,400",838.05,860.44
2560,2014-01-13,"10,309,307,616","42,950,500",840.96,838.05
2561,2014-01-12,"10,630,187,711","40,171,100",867.45,840.96
2562,2014-01-11,"11,094,594,497","48,299,500",905.72,867.45
2563,2014-01-10,"10,570,439,442","29,763,600",863.30,905.72
2564,2014-01-09,"10,443,906,952","58,813,600",853.29,863.30
2565,2014-01-08,"10,256,342,208","78,060,300",838.32,853.29
2566,2014-01-07,"10,107,681,750","80,268,100",826.50,838.32
2567,2014-01-06,"11,414,401,972","88,584,600",936.38,826.50
2568,2014-01-05,"11,207,538,944","62,414,600",919.41,936.38
2569,2014-01-04,"10,350,952,914","36,344,700",849.14,919.41
2570,2014-01-03,"10,062,417,390","54,171,500",825.47,849.14
2571,2014-01-02,"9,417,082,760","16,837,800",772.53,825.47
2572,2014-01-01,"9,358,693,020","23,448,600",767.74,772.53
